,base,authors_l,title_l,title,journal_l,keywords_l,year,language,doi
376,scopus,"m thelwall, k kousha, a dinsmore, k dolby",alternative metric indicators for funding scheme evaluations,Alternative metric indicators for funding scheme evaluations,aslib journal of information management,"altmetrics, funding programme, funding scheme, funding stream, research evaluation, webometrics",2016,English,10.1108/ajim-09-2015-0146
377,scopus,j m lindsay,plumx from plum analytics not just altmetrics,PlumX from Plum Analytics: Not Just Altmetrics,journal of electronic resources in medical libraries,"altmetrics, citations, ebsco, plum analytics, social media, usage reporting",2016,English,10.1080/15424065.2016.1142836
378,scopus,"m erdt, a s aw, h h aung, e mohammadi, y -l theng",investigating singapores altmetric landscape,Investigating singapore's altmetric landscape,proceedings of the association for information science and technology,"altmetrics, impact, research, singapore",2016,English,10.1002/pra2.2016.14505301029
379,scopus,s konkiel,altmetrics diversifying the understanding of influential scholarship,Altmetrics: Diversifying the understanding of influential scholarship,palgrave communications,,2016,English,10.1057/palcomms.2016.57
380,scopus,"t malone, s burke",academic librarians knowledge of bibliometrics and altmetrics,Academic librarians' knowledge of bibliometrics and altmetrics,evidence based library and information practice,,2016,English,10.18438/b85g9j
381,scopus,"k reed, d mcfarland, r croft",laying the groundwork for a new library service scholar practitioner graduate student attitudes toward altmetrics and the curation of online profiles,Laying the groundwork for a new library service: Scholar-practitioner & graduate student attitudes toward altmetrics and the curation of online profiles,evidence based library and information practice,,2016,English,
382,scopus,"c e shaw, a l szwajcer",publication rate of presentation abstracts presented at the canadian health libraries association chla absc annual meetings from 2004 2009,Publication rate of presentation abstracts presented at the Canadian Health Libraries Association (CHLA/ABSC) annual meetings from 2004-2009,performance measurement and metrics,"altmetrics, bibliometrics, librarianship, publication rate, publishing, scholary output",2016,English,10.1108/pmm-07-2016-0034
383,scopus,v wilson,research methods altmetrics,Research methods: Altmetrics,evidence based library and information practice,,2016,English,10.18438/b8vh0p
384,scopus,"j serrano-cobos, a calduch-losa, dios de, r aleixandre-benavent",scientific communication xxxv how to make a social media strategy for paediatricians ii visibility in social network comunicacion cientifica xxxv como hacer una estrategia social media para pediatras ii visibilidad en redes sociales,Scientific communication (XXXV). How to make a social media strategy for paediatricians (II). Visibility in social network [Comunicación científica (XXXV). Cómo hacer una estrategia social media para pediatras (II). Visibilidad en redes sociales],acta pediatrica espanola,"altmetrics, e-marketing, facebook, health marketing, online marketing, online patients, scientific impact, scientific social media, scientific social networks, scientific visibility, social media marketing, social network analysis",2016,Spanish,
385,scopus,"l ma, m ladisch",scholarly communication and practices in the world of metrics an exploratory study,Scholarly communication and practices in the world of metrics: An exploratory study,proceedings of the association for information science and technology,"altmetrics, bibliometrics, epistemic culture, research performance, research practices, scholarly communication",2016,English,10.1002/pra2.2016.14505301132
386,scopus,"b alvarez-bornstein, m montesi",la comunicacion entre investigadores en twitter una etnografia virtual en el ambito de las ciencias de la documentacion researchers communication on twitter a virtual ethnography in the area of information science,La comunicación entre investigadores en Twitter. Una etnografía virtual en el ámbito de las ciencias de la documentación [Researchers' communication on Twitter. A virtual ethnography in the area of information science],revista espanola de documentacion cientifica,"altmetrics, information science, scientific communication, social web, twitter, virtual ethnography",2016,Spanish,10.3989/redc.2016.4.1352
387,scopus,"l bornmann, r haunschild",t factor a metric for measuring impact on twitter,T factor: A metric for measuring impact on Twitter,malaysian journal of library and information science,"altmetrics, h index, t factor, twitter",2016,English,10.22452/mjlis.vol21no2.2
388,scopus,g j feist,intrinsic and extrinsic science a dialectic of scientific fame,Intrinsic and Extrinsic Science: A Dialectic of Scientific Fame,perspectives on psychological science,"citation indexing, creativity, fame, impact, publication count, replicability",2016,English,10.1177/1745691616660535
389,scopus,"c tran, s aytac",measuring scholarly productivity of long island educational institutions using web of science and scopus as a tool,Measuring scholarly productivity of Long Island educational institutions: Using web of science and scopus as a tool,evidence based library and information practice,,2016,English,
390,scopus,d daniel,journal articles are the most widely used information resource for research and teaching in all academic disciplines,Journal articles are the most widely used information resource for research and teaching in all academic disciplines,evidence based library and information practice,,2016,English,
391,scopus,"e orduna-malea, a martin-martin, e delgado-lopez-cozar",the next bibliometrics almetrics author level metrics and the multiple faces of author impact,The next bibliometrics: ALMetrics (Author Level Metrics) and the multiple faces of author impact,profesional de la informacion,"almetrics, altmetrics, author-level metrics, bibliometrics, scientific evaluation, social academic networks",2016,English,10.3145/epi.2016.may.18
392,scopus,"e orduna-malea, a martin-martin, e d lopez-cozar",researchgate as a source for scientific evaluation revealing its bibliometric applications researchgate como fuente de evaluacion cientifica desvelando sus aplicaciones bibliometricas,ResearchGate as a source for scientific evaluation: Revealing its bibliometric applications [Researchgate como fuente de evaluación científica: desvelando sus aplicaciones bibliométricas],profesional de la informacion,"academic social networks, altmetric indicators, bibliometric indicators, researchgate, scientific evaluation",2016,Spanish,10.3145/epi.2016.mar.18
393,scopus,"n maflahi, m thelwall",when are readership counts as useful as citation counts scopus versus mendeley for lis journals,When are readership counts as useful as citation counts? Scopus versus Mendeley for LIS journals,journal of the association for information science and technology,bibliometrics,2016,English,10.1002/asi.23369
394,scopus,"s haustein, t d bowman, k holmberg, a tsou, c r sugimoto, v lariviere",tweets as impact indicators examining the implications of automated bot accounts on twitter,Tweets as impact indicators: Examining the implications of automated “bot” accounts on Twitter,journal of the association for information science and technology,"information dissemination, preprints, scientometrics",2016,English,10.1002/asi.23456
395,scopus,"m j cuellar, r vidgen, h takeda, d truex",rejoinder to the response to the scholarly capital model,Rejoinder to the response to “the scholarly capital model”,journal of the association for information systems,"ecological fallacy, journal rankings, research evaluation, scholarly capital model",2016,English,
396,scopus,k crowston,response to ideational influence connectedness and venue representation making an assessment of scholarly capital,"Response to “ideational influence, connectedness, and venue representation: Making an assessment of scholarly capital”",journal of the association for information systems,"altmetrics, ecological fallacy, network centrality, scholarly capital",2016,English,
397,scopus,c m otto,heartbeat altmetrics and cardiovascular risk factor studies,Heartbeat: Altmetrics and cardiovascular risk factor studies,heart,,2015,English,10.1136/heartjnl-2015-308995
398,scopus,"a ferrer-sapena, e a sanchez-perez, l m gonzalez, f peset, r aleixandre-benavent",mathematical properties of weighted impact factors based on measures of prestige of the citing journals,Mathematical properties of weighted impact factors based on measures of prestige of the citing journals,scientometrics,"altmetrics, impact factor, mathematics, ordering, stability, weighted",2015,English,10.1007/s11192-015-1741-0
399,scopus,"h sotudeh, z mazarei, m mirzabeigi",citeulike bookmarks are correlated to citations at journal and author levels in library and information science,CiteULike bookmarks are correlated to citations at journal and author levels in library and information science,scientometrics,"altmetrics, bookmarks, citations, citeulike, library and information science",2015,English,10.1007/s11192-015-1745-9
400,scopus,"a m suiter, h l moulaison",supporting scholars an analysis of academic library websites documentation on metrics and impact,Supporting Scholars: An Analysis of Academic Library Websites' Documentation on Metrics and Impact,journal of academic librarianship,"altmetrics, bibliometrics, h-index, journal impact factor, journal metrics, scholarly impact",2015,English,10.1016/j.acalib.2015.09.004
401,scopus,"r costas, z zahedi, p wouters",do altmetrics correlate with citations extensive comparison of altmetric indicators with citations from a multidisciplinary perspective,"Do ""altmetrics"" correlate with citations? Extensive comparison of altmetric indicators with citations from a multidisciplinary perspective",journal of the association for information science and technology,"bibliometrics, databases",2015,English,10.1002/asi.23309
402,scopus,"h f moed, g halevi",multidimensional assessment of scholarly research impact,Multidimensional assessment of scholarly research impact,journal of the association for information science and technology,evaluation,2015,English,10.1002/asi.23314
403,scopus,"m thelwall, k kousha",web indicators for research evaluation part 1 citations and links to academic articles from the web,Web indicators for research evaluation. Part 1: Citations and links to academic articles from the Web,profesional de la informacion,"alternative indicators, alternative metrics, altmetrics, citation analysis, google scholar, scientometrics, web indicators, webometrics",2015,English,10.3145/epi.2015.sep.08
404,scopus,"c gonzalez-diaz, m iglesias-garcia, l codina",presence of spanish universities on scientific digital social networks case of communication studies presencia de las universidades espanolas en las redes sociales digitales cientificas caso de los estudios de comunicacion,Presence of Spanish universities on scientific digital social networks: Case of communication studies [Presencia de las universidades españolas en las redes sociales digitales científicas: Caso de los estudios de comunicación],profesional de la informacion,"academia.edu, altmetrics, communication studies, researchgate, scientific communication, scientifics social networks, social networks, spanish university",2015,Spanish,10.3145/epi.2015.sep.12
405,scopus,"d cowley, k pandya, i khan, j kerwin, k owen, e griner, project: reproducibility, e iorns, w gunn, f tan, j lomax, n perfito, t errington",registered report a coding independent function of gene and pseudogene mrnas regulates tumour biology,Registered report: A coding-independent function of gene and pseudogene mRNAs regulates tumour biology,elife,,2015,English,10.7554/elife.08245
406,scopus,"e mohammadi, m thelwall, s haustein, v lariviere",who reads research articles an altmetrics analysis of mendeley user categories,Who reads research articles? An altmetrics analysis of Mendeley user categories,journal of the association for information science and technology,"scientometrics, webometrics",2015,English,10.1002/asi.23286
407,scopus,"j j fung, a kosaka, x shan, g danet-desnoyers, m gormally, k owen, project: reproducibility, e iorns, w gunn, f tan, j lomax, n perfito, t errington",registered report inhibition of bet recruitment to chromatin as an effective treatment for mll fusion leukemia,Registered report: Inhibition of BET recruitment to chromatin as an effective treatment for MLL-fusion leukemia,elife,,2015,English,10.7554/elife.08997
408,scopus,p kraker,educational technology as seen through the eyes of the readers,Educational technology as seen through the eyes of the readers,international journal of technology enhanced learning,"altmetrics, expert interviews, knowledge domain visualisation, mapping, qualitative methods, readership",2015,English,10.1504/ijtel.2015.071922
409,scopus,"m m scarlat, a f mavrogenis, m pecina, m niculescu",impact and alternative metrics for medical publishing our experience with international orthopaedics,Impact and alternative metrics for medical publishing: our experience with International Orthopaedics,international orthopaedics,"altmetrics, cwts, downloads, eigenfactor™ score, google® scholar, impact factor, international orthopaedics, orthoevidence®, researchgate®, science citation index, scopus®, sicot, snip, springerlink®, thomson reuters, twitter®, usage factor",2015,English,10.1007/s00264-015-2766-y
410,scopus,"j evans, a essex, h xin, n amitai, l brinton, e griner, project: reproducibility, e iorns, w gunn, f tan, j lomax, t errington",registered report wnt activity defines colon cancer stem cells and is regulated by the microenvironment,Registered report: Wnt activity defines colon cancer stem cells and is regulated by the microenvironment,elife,,2015,English,10.7554/elife.07301
411,scopus,a k dhiman,bibiiometrics to altmetrics changing trends in assessing research impact,Bibiiometrics to altmetrics: Changing trends in assessing research impact,desidoc journal of library and information technology,"altmetrics, bibliometrics, citation metrics",2015,English,
412,scopus,"b evans, e griner, e iorns, w gunn, f tan, j lomax, t errington",registered report oncometabolite 2 hydroxyglutarate is a competitive inhibitor of ketoglutarate dependent dioxygenases,Registered report: Oncometabolite 2-hydroxyglutarate is a competitive inhibitor of α-ketoglutarate-dependent dioxygenases,elife,,2015,English,10.7554/elife.07420
413,scopus,t das,measuring scholarly use of government information an altmetrics analysis of federal statistics,Measuring scholarly use of government information: An altmetrics analysis of federal statistics,government information quarterly,"altmetrics, citation analysis, content analysis, government information, statistics",2015,English,10.1016/j.giq.2015.05.002
414,scopus,"l bornmann, r haunschild",which people use which scientific papers an evaluation of data from f1000 and mendeley,Which people use which scientific papers? An evaluation of data from F1000 and Mendeley,journal of informetrics,"altmetrics, f1000, mendeley, societal impact",2015,English,10.1016/j.joi.2015.04.001
415,scopus,"a kangas, t hujala",challenges in publishing producing assuring and communicating quality,"Challenges in publishing: Producing, assuring and communicating quality",silva fennica,"altmetrics, citation index, open access, peer review",2015,English,10.14214/sf.1304
416,scopus,"a a zuccala, f t verleysen, r cornacchia, t c e engels",altmetrics for the humanities comparing goodreads reader ratings with citations to history books,Altmetrics for the humanities: Comparing Goodreads reader ratings with citations to history books,aslib journal of information management,"altmetrics, books, citation analysis, history, reader recommendation systems, scholarly communication",2015,English,10.1108/ajim-11-2014-0152
417,scopus,l bornmann,usefulness of altmetrics for measuring the broader impact of research a case study using data from plos and f1000prime,Usefulness of altmetrics for measuring the broader impact of research: A case study using data from PLOS and F1000Prime,aslib journal of information management,"altmetrics, f1000, facebook, figshare, mendeley, twitter",2015,English,10.1108/ajim-09-2014-0115
418,scopus,j p alperin,geographic variation in social media metrics an analysis of latin american journal articles,Geographic variation in social media metrics: An analysis of Latin American journal articles,aslib journal of information management,"altmetrics, latin america, metrics, scholarly publishing, scielo, social media",2015,English,10.1108/ajim-12-2014-0176
419,scopus,t d bowman,differences in personal and professional tweets of scholars,Differences in personal and professional tweets of scholars,aslib journal of information management,"affordance, altmetrics, frame analysis, impression management, social media, twitter",2015,English,10.1108/ajim-12-2014-0180
420,scopus,"r costas, z zahedi, p wouters",the thematic orientation of publications mentioned on social media large scale disciplinary comparison of social media metrics with citations,The thematic orientation of publications mentioned on social media: Large-scale disciplinary comparison of social media metrics with citations,aslib journal of information management,"altmetrics, bibliometrics, citation analysis, science indicators, science mapping, social media metrics",2015,English,10.1108/ajim-12-2014-0173
421,scopus,"x wang, c liu, w mao, z fang",the open access advantage considering citation article usage and social media attention,"The open access advantage considering citation, article usage and social media attention",scientometrics,"altmetrics, article-level metrics, open access, open access advantage, social media attention, usage metrics",2015,English,10.1007/s11192-015-1547-0
422,scopus,"m thelwall, r fairclough",geometric journal impact factors correcting for individual highly cited articles,Geometric journal impact factors correcting for individual highly cited articles,journal of informetrics,"altmetrics, journal impact factors, mendeley",2015,English,10.1016/j.joi.2015.02.004
423,scopus,"s haustein, r costas, v lariviere",characterizing social media metrics of scholarly papers the effect of document properties and collaboration patterns,Characterizing social media metrics of scholarly papers: The effect of document properties and collaboration patterns,plos one,,2015,English,10.1371/journal.pone.0120495
424,scopus,"a bazrafshan, a a haghdoost, m zare",a comparison of downloads readership and citations data for the journal of medical hypotheses and ideas,"A comparison of downloads, readership and citations data for the Journal of Medical Hypotheses and Ideas",journal of medical hypotheses and ideas,"altmetrics, downloads, journal of medical hypotheses and ideas, journal usage indicators, readership",2015,English,10.1016/j.jmhi.2014.06.001
425,scopus,l bornmann,alternative metrics in scientometrics a meta analysis of research into three altmetrics,Alternative metrics in scientometrics: A meta-analysis of research into three altmetrics,scientometrics,"altmetrics, blogging, mendeley, meta-analysis, microblogging, online reference managers, twitter",2015,English,10.1007/s11192-015-1565-y
426,scopus,r f araujo,scientific digital marketing and altmetrics for academic journals from visibility to engagement marketing cientifico digital e metricas alternativas para periodicos da visibilidade ao engajamento,Scientific digital marketing and altmetrics for academic journals: From visibility to engagement [Marketing científico digital e métricas alternativas para periódicos: Da visibilidade ao engajamento],perspectivas em ciencia da informacao,"altmetrics, journal, scientific communication, scientific digital marketing, visibility",2015,Portuguese,10.1590/1981-5344/2402
427,scopus,"n gonzalez-fernandez-villavicencio, m i dominguez-aroca, a calderon-rehecho, p garcia-hernandez",what role do librarians play in altmetrics que papel juegan los bibliotecarios en las altmetrics,What role do librarians play in altmetrics? [¿Qué papel juegan los bibliotecarios en las altmetrics?],anales de documentacion,"academic library, altmetrics, librarians, research evaluation, researchers, scientific production metrics",2015,Spanish,10.6018/analesdoc.18.2.222641
428,scopus,m barros,altmetrics alternative metrics of scientific impact based on social media altmetrics metricas alternativas de impacto cientifico com base em redes sociais,Altmetrics: Alternative metrics of scientific impact based on social media [Altmetrics: Métricas alternativas de impacto científico com base em redes sociais],perspectivas em ciencia da informacao,"altmetrics, bibliometrics, impact factor, social media, webometrics",2015,Portuguese,10.1590/1981-5344/1782
429,scopus,"r shrivastava, p mahajan",relationship amongst researchgate altmetric indicators and scopus bibliometric indicators the case of panjab university chandigarh india,Relationship amongst ResearchGate altmetric indicators and Scopus bibliometric indicators: The case of Panjab University Chandigarh (India),new library world,"academic social networking, altmetrics, researchgate, scopus",2015,English,10.1108/nlw-03-2015-0017
430,scopus,r melero,altmetrics a complement to conventional metrics,Altmetrics – A complement to conventional metrics,biochemia medica,"altmetrics, article-level metrics, citation, social media",2015,English,10.11613/bm.2015.016
431,scopus,c barnes,the use of altmetrics as a tool for measuring research impact,The Use of Altmetrics as a Tool for Measuring Research Impact,australian academic and research libraries,"altmetrics, bibliometrics, f1000prime, internet social networks, mendeley, research impact, scientific communication, social web, twitter",2015,English,10.1080/00048623.2014.1003174
432,scopus,j l ortega,relationship between altmetric and bibliometric indicators across academic social sites the case of csics members,Relationship between altmetric and bibliometric indicators across academic social sites: The case of CSIC's members,journal of informetrics,"academic search engines, academic social network sites, altmetrics, bibliometrics, csic",2015,English,10.1016/j.joi.2014.11.004
433,scopus,"n s trueger, b thoma, c h hsu, d sullivan, l peters, m lin",the altmetric score a new measure for article level dissemination and impact,The altmetric score: A new measure for article-level dissemination and impact,annals of emergency medicine,,2015,English,10.1016/j.annemergmed.2015.04.022
434,scopus,l bornmann,letter to the editor on the conceptualisation and theorisation of the impact caused by publications,Letter to the editor: On the conceptualisation and theorisation of the impact caused by publications,scientometrics,"altmetrics, bibliometrics, theory of citing",2015,English,10.1007/s11192-015-1588-4
435,scopus,m akbulut,relationships between traditional metrics and altmerics a case analysis of plos,Relationships between traditional metrics and altmerics: A case analysis of PLoS,bilgi dunyasi,"altmetrics, article level metric (alm), bibliometrics",2015,English,
436,scopus,"j l mclaughlin, m mandernach, a oliszewski, c james, m higgins, s konkiel",breaking traditional barriers collaboration impact and information technology in the humanities,"Breaking traditional barriers: Collaboration, impact, and information technology in the humanities",proceedings of the association for information science and technology,"altmetrics, cross-disciplinary research, data visualization, digital humanities, digital methods, e-research, interactive library exhibits, research assessment, social tagging",2015,English,10.1002/pra2.2015.145052010017
437,scopus,"s xu, b m hemminger",what flavors are different types of scholarly articles an investigation of plos publications,What flavors are different types of scholarly articles? An investigation of PLOS publications,proceedings of the association for information science and technology,"altmetrics, article type, plos article-level-metrics, scholarly communication, scholarly impact",2015,English,10.1002/pra2.2015.1450520100113
438,scopus,d nicholas,the role of social media in the research cycle,The role of social media in the research cycle,european science editing,"altmetrics, research process, science communication, social media",2015,English,
439,scopus,"r haunschild, l bornmann, l leydesdorff",networks of reader and country status an analysis of mendeley reader statistics,Networks of reader and country status: An analysis of Mendeley reader statistics,peerj computer science,"altmetrics, bibliometrics, mendeley, network, pajek, vosviewer",2015,English,10.7717/peerj-cs.32
440,scopus,"a grigson, c mcmanamon, s herbert",information without frontiers barriers and solutions,Information without frontiers ' barriers and solutions,insights,,2015,English,10.1629/uksg.176
441,scopus,"y zhao, d wolfram",assessing the popularity of the top tier journals in the lis field on twitter,Assessing the popularity of the top-tier journals in the LIS field on Twitter,proceedings of the association for information science and technology,"scientometrics and scholarly communication, social informatics, social media",2015,English,10.1002/pra2.2015.145052010092
442,scopus,"j bar-ilan, t d bowman, s haustein, s milojevic, i peters",self presentation in academia today from peer reviewed publications to social media,Self-Presentation in academia today: From peer-reviewed publications to social media,proceedings of the association for information science and technology,"academia, altmetrics, framing, impression management, online behavior, online identity, reputation management, scholarly communication, self-presentation, social media",2015,English,10.1002/pra2.2015.145052010016
443,scopus,"d herrmannova, p knoth",semantometrics in coauthorship networks fulltext based approach for analysing patterns of research collaboration,Semantometrics in coauthorship networks: Fulltext-based approach for analysing patterns of research collaboration,d lib magazine,"research endogamy, research evaluation, research publication datasets, semantic similarity",2015,English,10.1045/november2015-herrmannova
444,scopus,d stuart,metrics for an increasingly complicated information ecosystem,Metrics for an increasingly complicated information ecosystem,online information review,"altmetrics, leiden manifesto, research metrics, scientometrics, time",2015,English,10.1108/oir-06-2015-0174
445,scopus,j l ortega,disciplinary differences in the use of academic social networking sites,Disciplinary differences in the use of academic social networking sites,online information review,"academic social sites, altmetrics, spanish national research council, webometrics",2015,English,10.1108/oir-03-2015-0093
446,scopus,"k -h chen, m -c tang, c wang, j hsiang",exploring alternative metrics of scholarly performance in the social sciences and humanities in taiwan,Exploring alternative metrics of scholarly performance in the social sciences and humanities in taiwan,scientometrics,"altmetrics, bibliometrics, evaluation metrics, research evaluation",2015,English,10.1007/s11192-014-1420-6
447,scopus,"j k hoang, j mccall, a f dixon, r t fitzgerald, f gaillard",using social media to share your radiology research how effective is a blog post,Using social media to share your radiology research: How effective is a blog post?,journal of the american college of radiology,"altmetrics, education, peer-reviewed literature, social media",2015,English,10.1016/j.jacr.2015.03.048
448,scopus,d stuart,finding good enough metrics for the uks research excellence framework,"Finding ""good enough"" metrics for the UK's Research Excellence Framework",online information review,"altmetrics, research assessment, research excellence framework, research metrics, scientometrics",2015,English,10.1108/oir-01-2015-0021
449,scopus,"r a martinez, t anderson",are the most highly cited articles the ones that are the most downloaded a bibliometric study of irrodl,Are the most highly cited articles the ones that are the most downloaded? A bibliometric study of IRRODL,international review of research in open and distance learning,"altmetrics, google scholar, highly cited papers, international review of research in open and distance learning, irrodl, open and distance learning, research trends, webmetrics",2015,English,
450,scopus,"n a mazov, v n gureev",alternative approaches to assessing scientific results,Alternative approaches to assessing scientific results,herald of the russian academy of sciences,,2015,English,10.1134/s1019331615010116
451,scopus,"p kraker, c schlogl, k jack, s lindstaedt",visualization of co readership patterns from an online reference management system,Visualization of co-readership patterns from an online reference management system,journal of informetrics,"altmetrics, knowledge domain visualization, mapping, readership statistics, relational scientometrics, topical distribution",2015,English,10.1016/j.joi.2014.12.003
452,scopus,b hammarfelt,using altmetrics for assessing research impact in the humanities,Using altmetrics for assessing research impact in the humanities,scientometrics,"altmetrics, bibliometrics, humanities, library thing, mendeley, twitter",2014,English,10.1007/s11192-014-1261-3
453,scopus,"z zahedi, r costas, p wouters",how well developed are altmetrics a cross disciplinary analysis of the presence of alternative metrics in scientific publications,How well developed are altmetrics? A cross-disciplinary analysis of the presence of ‘alternative metrics’ in scientific publications,scientometrics,"altmetrics, citation indicators, impact story, research evaluation",2014,English,10.1007/s11192-014-1264-0
454,scopus,"s haustein, i peters, j bar-ilan, j priem, h shema, j terliesner",coverage and adoption of altmetrics sources in the bibliometric community,Coverage and adoption of altmetrics sources in the bibliometric community,scientometrics,"altmetrics, citation counts, download counts, reference managers, social media presence",2014,English,10.1007/s11192-013-1221-3
455,scopus,"k holmberg, m thelwall",disciplinary differences in twitter scholarly communication,Disciplinary differences in Twitter scholarly communication,scientometrics,"altmetrics, disciplinary differences, scholarly communication, twitter, webometrics",2014,English,10.1007/s11192-014-1229-3
456,scopus,d crotty,altmetrics finding meaningful needles in the data haystack,Altmetrics: Finding meaningful needles in the data haystack,serials review,"altmetrics, impact factor, research assessment, scholarly communication",2014,English,10.1080/00987913.2014.947839
457,scopus,l bornmann,validity of altmetrics data for measuring societal impact a study using data from altmetric and f1000prime,Validity of altmetrics data for measuring societal impact: A study using data from Altmetric and F1000Prime,journal of informetrics,"altmetrics, bibliometrics, f1000, societal impact, twitter",2014,English,10.1016/j.joi.2014.09.007
458,scopus,"m thelwall, p wilson",regression for citation data an evaluation of different methods,Regression for citation data: An evaluation of different methods,journal of informetrics,"altmetrics, citation distributions, informetrics, lognormal, powerlaw, regression",2014,English,10.1016/j.joi.2014.09.011
459,scopus,w gunn,on numbers and freedom,On numbers and freedom,profesional de la informacion,"altmetrics, impact, metrics, trends",2014,English,10.3145/epi.2014.sep.02
460,scopus,"k holmberg, t d bowman, s haustein, i peters",astrophysicists conversational connections on twitter,Astrophysicists' conversational connections on Twitter,plos one,,2014,English,10.1371/journal.pone.0106086
461,scopus,"s haustein, t d bowman, k holmberg, i peters, v lariviere",astrophysicists on twitter an in depth analysis of tweeting and scientific publication behavior,Astrophysicists on twitter: An in-depth analysis of tweeting and scientific publication behavior,aslib journal of information management,"altmetrics, bibliometrics, citation analysis, micro-blogging, social media, twitter",2014,English,10.1108/ajim-09-2013-0081
462,scopus,"k balster, v bross, s graves, m moore, s a purtee, a j rathemacher, e ripley, f rosen, m d winek, k blythe",reports of conferences institutes and seminars,"Reports of conferences, institutes, and seminars",serials review,,2014,English,10.1080/00987913.2014.897177
463,scopus,"d torres-salinas, y milanes-guisado",presencia en redes sociales y altmetricas de los principales autores de la revista el profesional de la informacion,Presencia en redes sociales y altmétricas de los principales autores de la revista El profesional de la información,profesional de la informacion,"altmetrics, author level metrics, citeulike, communication, el profesional de la información, epi, library and information science, mendeley, slideshare, social networks, social web, twitter, web of science",2014,Spanish,10.3145/epi.2014.jul.04
464,scopus,a borrego,altmetricas para la evaluacion de la investigacion y el analisis de necesidades de informacion,Altmétricas para la evaluación de la investigación y el análisis de necesidades de información,profesional de la informacion,"altmetrics, citation analysis, information behaviour, information needs, research evaluation",2014,Spanish,10.3145/epi.2014.jul.02
465,scopus,"n robinson-garcia, d torres-salinas, z zahedi, r costas",new data new possibilities exploring the insides of altmetric com,"New data, new possibilities: Exploring the insides of altmetric.com",profesional de la informacion,"altmetric.com, altmetrics, coverage, mendeley, social impact, twitter, web 2.0",2014,English,10.3145/epi.2014.jul.03
466,scopus,e adie,taking the alternative mainstream,Taking the alternative mainstream,profesional de la informacion,"alternative metrics, altmetrics, citations, citations count, impact, impact assessment, scientific articles",2014,English,10.3145/epi.2014.jul.01
467,scopus,t j brigham,an introduction to altmetrics,An Introduction to Altmetrics,medical reference services quarterly,"altmetrics, citation metrics, social media",2014,English,10.1080/02763869.2014.957093
468,scopus,"p sud, m thelwall",evaluating altmetrics,Evaluating altmetrics,scientometrics,"altmetrics, indicators, webometrics",2014,English,10.1007/s11192-013-1117-2
469,scopus,"v k khodiyar, k a rowlett, r n lawrence",altmetrics as a means of assessing scholarly output,Altmetrics as a means of assessing scholarly output,learned publishing,,2014,English,10.1087/20140505
470,scopus,"a dinsmore, l allen, k dolby",alternative perspectives on impact the potential of alms and altmetrics to inform funders about research impact,Alternative Perspectives on Impact: The Potential of ALMs and Altmetrics to Inform Funders about Research Impact,plos biology,,2014,English,10.1371/journal.pbio.1002003
471,scopus,"s konkiel, h piwowar, j priem",the imperative for open altmetrics,The imperative for open altmetrics,journal of electronic publishing,,2014,English,10.3998/3336451.0017.301
472,scopus,"m fenner, j lin",novel research impact indicators,Novel research impact indicators,liber quarterly,"altmetrics, article-level metrics, research impact",2014,English,10.18352/lq.8427
473,scopus,t a carpenter,comparing digital apples to digital apples background on nisos effort to build an infrastructure for new forms of scholarly assessment,Comparing digital apples to digital apples: Background on NISO's effort to build an infrastructure for new forms of scholarly assessment,information services and use,"altmetrics, data citation, data discovery, data quality and gaming, impact factor, information standards, niso, research evaluation, research outputs, scientific impact",2014,English,10.3233/isu-140739
474,scopus,s r knight,social media and online attention as an early measure of the impact of research in solid organ transplantation,Social media and online attention as an early measure of the impact of research in solid organ transplantation,transplantation,"altmetrics, impact, internet, social media, transplantation",2014,English,10.1097/tp.0000000000000307
475,scopus,m brown,is almetrics an acceptable replacement for citation counts and the impact factor,Is Almetrics an Acceptable Replacement for Citation Counts and the Impact Factor?,serials librarian,"altmetrics, citation count, impact factor, quality, research, scholarly communication",2014,English,10.1080/0361526x.2014.915609
476,scopus,"e mohammadi, m thelwall",mendeley readership altmetrics for the social sciences and humanities research evaluation and knowledge flows,Mendeley readership altmetrics for the social sciences and humanities: Research evaluation and knowledge flows,journal of the association for information science and technology,,2014,English,10.1002/asi.23071
477,scopus,m enis,ebsco acquires altmetrics provider plum analytics,EBSCO acquires altmetrics provider plum analytics,library journal,,2014,English,
478,scopus,"p knoth, d herrmannova",towards semantometrics a new semantic similarity based measure for assessing a research publications contribution,Towards semantometrics: A new semantic similarity based measure for assessing a research publication's contribution,d lib magazine,"citation analysis, research evaluation, research publication datasets, semantic similarity",2014,English,10.1045/november2014-knoth
479,scopus,"a mas-bleda, m thelwall, k kousha, i f aguillo",do highly cited researchers successfully use the social web,Do highly cited researchers successfully use the social web?,scientometrics,"assessment, europe, highly cited scientists, impact, indicators, social web, web presence",2014,English,10.1007/s11192-014-1345-0
480,scopus,j finnell,much obliged analyzing the importance and impact of acknowledgements in scholarly communication,Much obliged: Analyzing the importance and impact of acknowledgements in scholarly communication,library philosophy and practice,,2014,English,
